drug_1,drug_2,context,label
24776445,60198,CCRF-CEM,0.0
3085106,216239,A498,0.0
74989,517546,KBM-7,0.0
9854073,2907,NCI-H460,0.0
3081361,54611422,HOP-92,0.0
6194,5329102,TK-10,0.0
6194,6252,UACC-257,0.0
3085106,5352062,786-0,0.0
2567,135401907,SF-295,0.0
241902,68740,HL-60(TB),0.0
135410875,3367,SN12C,0.0
60198,23615975,SF-268,0.0
24748204,387447,HCT116,0.0
2141,32874,SN12C,0.0
135410875,77082,SF-539,0.0
2662,2567,HT29,0.0
5719,41684,KBM-7,0.0
3085106,387447,A498,0.0
126941,5388992,NCI-H322M,0.0
104842,32874,SNB-19,0.0
1546,54608520,UACC62,0.0
3081361,148124,MALME-3M,0.0
59691338,5329102,NCIH1650,0.0
6437380,3657,KBM-7,0.0
354624,216239,NCI-ADR-RES,0.0
123631,3385,RPMI-8226,0.0
3955,5719,KBM-7,0.0
667490,387447,TK-10,0.0
9826528,498162,A427,0.0
132971,5352062,CAKI-1,0.0
356653,40926,NCI-H322M,0.0
9854073,3081361,NCI-H522,0.0
60606,2477,KBM-7,0.0
5426,16886,OVCAR-8,0.0
54611489,3685,NCI-H460,0.0
457193,77082,RPMI-8226,0.0
5568,115355,KBM-7,0.0
54608520,4114,OVCAR-8,0.0
132971,545,RXF 393,0.0
4202,2477,KBM-7,0.0
59691338,498162,UWB1289+BRCA1,0.0
6194,68740,SN12C,0.0
5799,216239,DU-145,0.0
1546,4842,MDA-MB-435,0.0
60198,387447,HL-60(TB),0.0
4211,644241,SF-539,0.0
5311,104842,KPL1,0.0
1546,1805,ACHN,0.0
60749,208908,OVCAR3,0.0
2708,104741,SN12C,0.0
4842,545,SF-268,0.0
216326,32874,SN12C,0.0
667490,5935,TK-10,0.0
439525,123608,HOP-92,0.0
9927978,400633,CCRF-CEM,0.0
3036780,16231,KBM-7,0.0
354624,5329102,SN12C,0.0
5493444,54680692,KBM-7,0.0
24958200,9826528,SKMES1,0.0
3385,2478,SNB-19,0.0
6194,54600319,UACC-257,0.0
68617,447043,KBM-7,0.0
3367,237,DU-145,0.0
32874,3385,NCI-H460,0.0
9854073,6450551,KM12,0.0
248862,176871,SF-539,0.0
9854073,5746,K-562,0.0
5799,2723601,MDA-MB-468,0.0
2478,2141,NCI-H522,0.0
216326,3657,HOP-92,0.0
13520,3878,KBM-7,0.0
39764,6918837,DIPG25,0.0
2123,644241,IGROV1,0.0
132971,32874,TK-10,0.0
22475,449381,KBM-7,0.0
3950,241902,SN12C,0.0
135413536,9690109,KBM-7,0.0
3385,644241,SF-295,0.0
3034034,2471,KBM-7,0.0
129228,4212,KBM-7,0.0
68740,57469,T-47D,0.0
5360373,77082,RXF 393,0.0
3085106,135398738,NCI-H522,0.0
5453,41744,RPMI-8226,0.0
60198,6252,NCI-H322M,0.0
134018,6151,KBM-7,0.0
5935,32874,U251,0.0
2478,5746,NCI-H226,0.0
5352062,123608,UACC62,0.0
71384,54611422,SK-MEL-5,0.0
5284583,5323714,KBM-7,0.0
6450551,3657,HOP-92,0.0
2567,176871,UACC-257,0.0
59691338,126941,NCIH1650,0.0
3385,3367,K-562,0.0
123608,135401907,A498,0.0
9854073,9927978,COLO 205,0.0
3902,356653,HS 578T,0.0
11525740,71384,OVCAR-4,0.0
3385,5311,A427,0.0
15459,446156,KBM-7,0.0
216326,3062316,SNB-19,0.0
216326,3085106,MOLT-4,0.0
3657,2907,EKVX,0.0
4114,387447,PC-3,0.0
71384,3685,HL-60(TB),0.0
5394,60699,HS 578T,0.0
11626560,60198,SF-295,0.0
208908,126941,EKVX,0.0
7550,9570757,KBM-7,0.0
15459,446987,KBM-7,0.0
644241,60699,OVCAR-8,0.0
126941,400633,IGROV1,0.0
15953832,126941,ZR751,0.0
4842,9703,786-0,0.0
77082,54611422,A498,0.0
13342,5394,SW-620,0.0
237,545,HT29,0.0
104741,237,NCI-H460,0.0
3081361,667490,SN12C,0.0
15953832,2907,ZR751,0.0
148121,4842,EKVX,0.0
216326,5746,SK-MEL-5,0.0
15459,447043,KBM-7,0.0
5388992,123608,HOP-92,0.0
126941,4114,NCIH23,0.0
444795,5329102,HL-60(TB),0.0
3062316,2141,HCC-2998,0.0
2733525,176871,RXF 393,0.0
5743,216239,HT29,0.0
2708,23615975,HL-60(TB),0.0
135398738,5935,MDA-MB-231,0.0
237,387447,SF-295,0.0
3519,4054,KBM-7,0.0
439525,2723601,MCF7,0.0
5746,24197464,SNB-19,0.0
4091,176870,COLO320DM,0.0
3950,457193,DU-145,0.0
2723601,4114,MDA-MB-468,0.0
2567,2141,HCC-2998,0.0
400633,387447,A498,0.0
667490,5291,KBM-7,0.0
3052,2769,KBM-7,0.0
13769,104865,KBM-7,0.0
60198,545,SK-MEL-28,0.0
667490,57469,UO-31,0.0
24776445,60198,OVCAR-5,0.0
5329102,2478,SNB-19,0.0
2723601,60699,PC-3,0.0
5394,104842,SF-295,0.0
60198,5329102,UO-31,0.0
3342,6914273,KBM-7,0.0
667490,5935,CCRF-CEM,0.0
3950,9703,SW-620,0.0
2907,5394,SKMEL30,0.0
5394,208908,A498,0.0
2723601,32874,CAKI-1,0.0
135398738,3367,SNB-19,0.0
3657,441203,KM12,0.0
126941,1546,HOP-92,0.0
25126798,354624,BT-549,0.0
123608,2907,MCF7,0.0
25126798,5453,DU-145,0.0
3385,163659,KM12,0.0
36314,5352062,SF-539,0.0
457193,2907,PC-3,0.0
1546,36314,SF-268,0.0
5935,3690,RXF 393,0.0
126941,24958200,NCIH1650,0.0
25134521,11347535,DIPG25,0.0
6252,248862,PC-3,0.0
248862,5329102,MCF7,0.0
4212,6445540,KM12,0.0
237,32874,NCIH23,0.0
241902,237,CCRF-CEM,0.0
444795,5291,MALME-3M,0.0
54608520,5746,OVCAR3,0.0
3519,13520,KBM-7,0.0
5358,5577,KBM-7,0.0
148121,23615975,HT29,0.0
11683,6252,MDA-MB-468,0.0
126941,3685,IGROV1,0.0
60700,46926350,NCIH23,0.0
5360373,2578,RXF 393,0.0
3085106,5360373,EKVX,0.0
216453,5311497,NCIH2122,0.0
2733525,16886,TK-10,0.0
68740,3657,MDA-MB-468,0.0
11626560,5426,A549,0.0
3657,241902,SN12C,0.0
3950,3690,MDA-MB-231,0.0
5746,387447,MCF7,0.0
2187,24197464,HT29,0.0
135410875,2708,SK-MEL-2,0.0
5035,40926,SR,0.0
1546,60699,SR,0.0
9927978,176871,T-47D,0.0
42611257,2708,EKVX,0.0
439525,148121,DU-145,0.0
54600319,5426,SK-OV-3,0.0
667490,60699,COLO 205,0.0
5426,387447,DU-145,0.0
11683,5453,NCI-ADR-RES,0.0
3081361,132971,MDA-MB-231,0.0
1546,57469,ACHN,0.0
4211,57469,K-562,0.0
354624,176871,CAKI-1,0.0
24197464,3690,SR,0.0
2662,248862,SN12C,0.0
356653,241902,SN12C,0.0
439525,148121,U251,0.0
2907,3685,HL-60(TB),0.0
126941,56959,KBM-7,0.0
2708,441203,DU-145,0.0
163659,441203,A549,0.0
11683,354624,HCT-15,0.0
3406,6234,KBM-7,0.0
216326,5329102,ACHN,0.0
54608520,40926,KM12,0.0
2733525,2478,HCT-15,0.0
24964624,3062316,ES2,0.0
36314,5311,NCI-ADR-RES,0.0
11683,54611422,HCT116,0.0
25136944,2141,SF-295,0.0
3902,248862,SK-MEL-5,0.0
13342,24964624,A2058,0.0
23615975,16886,SF-268,0.0
6450551,23615975,SNB-19,0.0
24856436,11960529,T-47D,0.0
4842,60699,SN12C,0.0
216326,667490,OVCAR-5,0.0
3062316,5426,BT-549,0.0
241902,41744,CCRF-CEM,0.0
3652,1986,KBM-7,0.0
132971,148121,MALME-3M,0.0
5284592,439693,KBM-7,0.0
3950,208908,OVCAR3,0.0
41744,2187,OVCAR-5,0.0
104842,135401907,SNB-19,0.0
1546,356653,T-47D,0.0
11598628,6918837,DIPG25,0.0
4674,10531,KBM-7,0.0
148124,54608520,OVCAR3,0.0
54608520,216239,SW-620,0.0
248862,3685,HL-60(TB),0.0
104741,248862,OVCAR-4,0.0
3902,123608,DU-145,0.0
9444,6151,KBM-7,0.0
2187,5311,SK-MEL-28,0.0
9444,135413536,KBM-7,0.0
241902,2578,CAKI-1,0.0
24197464,2141,786-0,0.0
4212,3902,OVCAR3,0.0
2733525,3690,HT29,0.0
5746,2907,IGROV1,0.0
2123,32874,PC-3,0.0
4211,545,PC-3,0.0
16886,32874,HCT-15,0.0
3657,5746,SN12C,0.0
3385,32874,HS 578T,0.0
36462,24748204,NCIH1650,0.0
4688,2187,KBM-7,0.0
248862,123608,T-47D,0.0
4826,208898,KBM-7,0.0
5360515,156419,KBM-7,0.0
457193,1805,SF-268,0.0
2723601,5935,KM12,0.0
2708,5453,SK-MEL-28,0.0
439525,2733525,HCT116,0.0
4060,208898,KBM-7,0.0
2567,5462501,KBM-7,0.0
5453,60699,UACC-257,0.0
5799,11683,OVCAR3,0.0
104741,237,HS 578T,0.0
24776445,41744,SF-539,0.0
163659,123608,LOX IMVI,0.0
176871,441203,HOP-92,0.0
77082,16886,NCIH23,0.0
5291,3690,UACC-257,0.0
4054,135398740,KBM-7,0.0
6252,77082,SF-268,0.0
41744,24197464,UACC-257,0.0
452548,3385,DU-145,0.0
4212,24197464,MDA-MB-435,0.0
36314,2478,IGROV1,0.0
2170,5284627,KBM-7,0.0
26879,65016,KBM-7,0.0
24776445,135398738,NCI-ADR-RES,0.0
2708,667490,UACC-257,0.0
237,176871,MCF7,0.0
5035,71384,A549,0.0
3902,5291,SN12C,0.0
36314,5288382,A2058,0.0
15953832,5394,NCI-H460,0.0
135398738,4842,COLO 205,0.0
9927978,126941,NCIH23,0.0
123608,2907,MDA-MB-468,0.0
6321424,16231,KBM-7,0.0
9826528,5288382,KPL1,0.0
644241,2578,MDA-MB-468,0.0
446541,3033637,KBM-7,0.0
3690,2141,RPMI-8226,0.0
71384,68740,SW-620,0.0
9927978,23615975,HOP-62,0.0
448812,4011,KBM-7,0.0
3902,5329102,MDA-MB-435,0.0
444795,123608,SNB-75,0.0
3385,42611257,NCI-H460,0.0
5291,54608520,OVCAR3,0.0
5746,40926,IGROV1,0.0
1805,104741,MDA-MB-231,0.0
135398743,104842,KBM-7,0.0
15953832,60749,NCIH1650,0.0
5453,1546,DU-145,0.0
2567,163659,SF-295,0.0
68740,2187,OVCAR-5,0.0
163659,667490,EKVX,0.0
6234,115355,KBM-7,0.0
135398738,54611422,SK-MEL-28,0.0
3902,5394,NCI-H226,0.0
132971,237,NCIH23,0.0
216326,6445540,NCI-H226,0.0
126941,40926,SW-620,0.0
237,32874,M14,0.0
5388992,5291,MDA-MB-468,0.0
4037,2477,KBM-7,0.0
5291,57469,786-0,0.0
5311,5329102,MSTO,0.0
4842,2478,EKVX,0.0
6194,9703,HL-60(TB),0.0
25136944,439525,MDA-MB-231,0.0
1546,32874,HT29,0.0
3657,4114,MOLT-4,0.0
354624,3690,DU-145,0.0
1546,2141,SR,0.0
216326,356653,KM12,0.0
11626560,5360373,CAKI-1,0.0
135410875,11626560,OVCAR-5,0.0
3085106,5935,U251,0.0
5035,5453,MDA-MB-468,0.0
135410875,135401907,OVCAR3,0.0
4911,445643,KBM-7,0.0
3019427,5572,KBM-7,0.0
5388992,3690,SK-MEL-28,0.0
11626560,3385,HL-60(TB),0.0
11683,1805,PC-3,0.0
452548,32874,K-562,0.0
3385,24958200,EFM192B,0.0
4211,23615975,TK-10,0.0
132971,148121,HOP-62,0.0
130881,5284627,KBM-7,0.0
60606,441314,KBM-7,0.0
2567,208908,SF-539,0.0
5453,3690,A498,0.0
135410875,2187,786-0,0.0
5388992,248862,SN12C,0.0
126941,9049,KBM-7,0.0
400633,5746,UACC-257,0.0
4212,148121,CAKI-1,0.0
5453,5360373,MALME-3M,0.0
126941,5935,HOP-62,0.0
135398738,5311,SF-539,0.0
25126798,5311,PC-3,0.0
2567,23615975,A498,0.0
4211,2907,SNB-19,0.0
11525740,123608,M14,0.0
5311181,5748,KBM-7,0.0
60198,354624,TK-10,0.0
241902,545,UACC62,0.0
54608520,57469,NCI-H322M,0.0
4891,11598628,A-673,0.0
5352062,57469,MOLT-4,0.0
5311,126941,DU-145,0.0
5035,104741,MALME-3M,0.0
5799,6194,HCC-2998,0.0
5360373,40926,M14,0.0
77082,354624,HOP-92,0.0
132971,667490,786-0,0.0
5281081,4037,KBM-7,0.0
457193,667490,HT29,0.0
132971,2708,NCIH23,0.0
3081361,452548,NCI-H226,0.0
74989,156419,KBM-7,0.0
216239,3690,OVCAR3,0.0
216239,60699,OVCAR-5,0.0
3367,148121,SF-268,0.0
5291,2578,PC-3,0.0
216453,208908,RKO,0.0
25126798,42611257,786-0,0.0
4842,54611422,MDA-MB-468,0.0
3690,176871,SNB-19,0.0
2723601,40926,KM12,0.0
163659,123608,MDA-MB-468,0.0
126941,354624,SNB-19,0.0
208908,46926350,SKMEL30,0.0
3081361,3657,HCC-2998,0.0
25126798,2478,EKVX,0.0
208908,237,MDA-MB-468,0.0
3385,176871,KM12,0.0
5719,54684141,KBM-7,0.0
25136944,400633,M14,0.0
92721,2477,KBM-7,0.0
60198,3950,SK-MEL-2,0.0
5799,23615975,HOP-62,0.0
3385,237,SK-MEL-5,0.0
216326,148121,A549,0.0
2733525,1805,UACC62,0.0
24856436,24958200,UWB1289,0.0
2708,104842,MALME-3M,0.0
439525,3367,U251,0.0
6178111,4369359,KBM-7,0.0
2567,68740,NCI-H460,0.0
3902,40926,OVCAR-4,0.0
132971,545,NCI-ADR-RES,0.0
5394,77082,LOX IMVI,0.0
130881,4891,KBM-7,0.0
5360373,32874,KM12,0.0
387447,32874,SF-268,0.0
6194,4211,SF-539,0.0
439525,3690,HS 578T,0.0
216326,241902,PC-3,0.0
439525,104741,SF-539,0.0
248862,104842,SK-OV-3,0.0
5284592,5073,KBM-7,0.0
439525,3367,SF-268,0.0
25136944,68740,SNB-75,0.0
5426,40926,SF-295,0.0
62886,130904,KBM-7,0.0
135410875,4842,UO-31,0.0
4011,3415,KBM-7,0.0
452548,3385,SW-620,0.0
132971,3950,CCRF-CEM,0.0
9927978,3902,LOX IMVI,0.0
667490,60699,SK-MEL-5,0.0
123631,9703,MDA-MB-435,0.0
5360373,3685,T-47D,0.0
60198,123608,HS 578T,0.0
11525740,5360373,U251,0.0
2578,176871,IGROV1,0.0
2708,4060,KBM-7,0.0
3385,6445540,U251,0.0
9956222,11598628,A-673,0.0
24958200,387447,A375,0.0
25136944,2567,OVCAR3,0.0
216239,4197,KBM-7,0.0
6194,387447,MCF7,0.0
3385,667490,HOP-62,0.0
216326,123631,MALME-3M,0.0
132971,216239,IGROV1,0.0
25126798,2123,NCIH23,0.0
5585,3038,KBM-7,0.0
148121,32874,HCC-2998,0.0
41744,1805,K-562,0.0
71384,216239,SK-MEL-28,0.0
4842,60699,NCI-H226,0.0
5493444,60490,KBM-7,0.0
2567,354624,HS 578T,0.0
2907,387447,HCT116,0.0
5743,24856436,OV90,0.0
6194,123608,MDA-MB-231,0.0
8226,3108,KBM-7,0.0
10113978,5281081,KBM-7,0.0
2478,4114,NCIH23,0.0
126941,5310966,KBM-7,0.0
3385,667490,SF-539,0.0
60753,445643,KBM-7,0.0
3385,9927978,HCC-2998,0.0
60699,387447,HCT116,0.0
123631,42611257,A498,0.0
5920,5546,KBM-7,0.0
216326,123631,SNB-75,0.0
5360696,3002977,KBM-7,0.0
216239,24197464,OVCAR-5,0.0
3950,5935,EKVX,0.0
3950,5311,SF-539,0.0
71384,545,EKVX,0.0
2733525,134018,KBM-7,0.0
2284,65016,KBM-7,0.0
16231,5578,KBM-7,0.0
148124,387447,HS 578T,0.0
5799,32874,SW-620,0.0
5453,1047,KBM-7,0.0
56953649,11598628,A-673,0.0
5311,54608520,SK-OV-3,0.0
4911,13109,KBM-7,0.0
24776445,216239,SK-MEL-28,0.0
54608520,24197464,HCT-15,0.0
354624,57469,SNB-19,0.0
5035,3385,UO-31,0.0
132971,452548,SK-OV-3,0.0
445643,517546,KBM-7,0.0
3385,208908,KPL1,0.0
5799,2708,SN12C,0.0
4091,24748204,NCIH23,0.0
5360373,3685,SK-OV-3,0.0
132971,1546,HOP-92,0.0
36314,2141,SN12C,0.0
24197464,2578,UO-31,0.0
4197,6914273,KBM-7,0.0
439525,54611422,EKVX,0.0
216239,123608,MDA-MB-435,0.0
5426,2578,MDA-MB-231,0.0
6018,115355,KBM-7,0.0
71729974,71729974,TC-32,0.0
5388992,216239,MCF7,0.0
157920,3406,KBM-7,0.0
71773,11347535,DIPG25,0.0
6450551,9927978,SF-295,0.0
1546,208908,786-0,0.0
9927978,68740,OVCAR-8,0.0
42611257,1546,NCI-ADR-RES,0.0
135398738,3690,HT29,0.0
3081361,6194,HCT116,0.0
4212,545,SK-MEL-28,0.0
2708,644241,HL-60(TB),0.0
444795,241902,TK-10,0.0
208908,237,HCC-2998,0.0
135401907,387447,COLO 205,0.0
53340771,16654980,DIPG25,0.0
9927978,241902,SW-620,0.0
3385,148121,NCI-ADR-RES,0.0
6321424,54680692,KBM-7,0.0
439525,54611422,UACC62,0.0
3385,54608520,SK-MEL-5,0.0
2708,6445540,SF-539,0.0
354624,216239,HCT116,0.0
71384,32874,CCRF-CEM,0.0
135398738,104842,NCI-ADR-RES,0.0
4173,3156,KBM-7,0.0
57469,2141,MOLT-4,0.0
3902,32874,CCRF-CEM,0.0
6234,135401907,KBM-7,0.0
3117,51634,KBM-7,0.0
150311,3883,KBM-7,0.0
5799,2723601,SN12C,0.0
163659,354624,HCT116,0.0
23615975,4114,M14,0.0
65016,3009,KBM-7,0.0
2723601,2907,MALME-3M,0.0
6450551,126941,EKVX,0.0
5426,60699,NCI-H460,0.0
132971,5360373,A549,0.0
5329102,4211,IGROV1,0.0
59691338,24856436,UWB1289,0.0
6194,1805,NCI-H322M,0.0
457193,2187,DU-145,0.0
135410875,77082,SF-268,0.0
123608,4842,SR,0.0
3367,54608520,SF-539,0.0
208908,6445540,NCI-H522,0.0
2769,60648,KBM-7,0.0
2567,387447,HT29,0.0
32874,2187,UACC-257,0.0
6194,2141,HL-60(TB),0.0
5388992,16886,HOP-92,0.0
4114,2907,NCI-H522,0.0
3950,1546,EKVX,0.0
5394,24197464,NCI-H460,0.0
15953832,176870,T-47D,0.0
24776445,4114,NCI-H460,0.0
3878,5572,KBM-7,0.0
9930913,3373,KBM-7,0.0
104842,6445540,ACHN,0.0
4842,3690,HS 578T,0.0
5388992,2141,UACC62,0.0
2576,60648,KBM-7,0.0
5388992,77082,M14,0.0
11626560,60198,CAKI-1,0.0
241902,248862,SN12C,0.0
216326,2723601,SNB-19,0.0
54608520,387447,786-0,0.0
3950,241902,SK-OV-3,0.0
5311,104842,OVCAR3,0.0
4909,441314,KBM-7,0.0
60749,11977753,NCIH23,0.0
452548,11683,NCI-H522,0.0
15953832,4091,CAOV3,0.0
3950,2907,UO-31,0.0
667490,248862,NCI-H460,0.0
452548,3685,MDA-MB-231,0.0
5920,130881,KBM-7,0.0
135410875,11683,MALME-3M,0.0
24776445,3902,MDA-MB-231,0.0
6194,3690,SW-620,0.0
9927978,123608,HCT116,0.0
9854073,3685,CAKI-1,0.0
2708,104842,EKVX,0.0
11525740,60699,HCT116,0.0
1805,2141,RPMI-8226,0.0
54600319,3062316,LOX IMVI,0.0
6450551,444795,UO-31,0.0
5799,135401907,MCF7,0.0
1935,5284513,KBM-7,0.0
400633,4842,UACC62,0.0
126941,3685,HCT116,0.0
3085106,3902,IGROV1,0.0
5426,2141,DU-145,0.0
4114,387447,MCF7,0.0
5453,356653,SF-539,0.0
15953832,4091,HCT116,0.0
9854073,60198,OVCAR-4,0.0
104842,2907,U251,0.0
5284592,3696,KBM-7,0.0
5035,2662,RXF 393,0.0
135398738,356653,HOP-92,0.0
23615975,60699,MALME-3M,0.0
216453,11520894,ES2,0.0
25136944,3367,CAKI-1,0.0
25136944,148121,SR,0.0
3385,40926,BT-549,0.0
36314,2187,HOP-92,0.0
41774,5546,KBM-7,0.0
24958200,11960529,NCIH2122,0.0
6450551,3367,A549,0.0
1546,5329102,SR,0.0
54600319,104842,OVCAR-8,0.0
3385,5329102,MSTO,0.0
3950,6252,HL-60(TB),0.0
6914273,60490,KBM-7,0.0
6914273,441350,KBM-7,0.0
9854073,32874,A549,0.0
439525,2723601,NCI-H460,0.0
11626560,2141,A498,0.0
5073,4909,KBM-7,0.0
3052,156419,KBM-7,0.0
5311,3062316,MCF7,0.0
32874,9703,CAKI-1,0.0
4173,10531,KBM-7,0.0
56959,4060,KBM-7,0.0
3385,6252,SN12C,0.0
148124,667490,BT-549,0.0
5426,545,A549,0.0
10531,1046,KBM-7,0.0
135398738,126941,IGROV1,0.0
41744,441203,T-47D,0.0
121396,54675769,KBM-7,0.0
150311,3373,KBM-7,0.0
5311,68740,EKVX,0.0
3406,4011,KBM-7,0.0
11525740,5453,SF-539,0.0
3657,216239,NCIH23,0.0
5394,6918837,DIPG25,0.0
132971,6252,SNB-75,0.0
3033637,92721,KBM-7,0.0
11626560,439525,IGROV1,0.0
5388992,40926,SK-MEL-28,0.0
19493,4060,KBM-7,0.0
3081361,57469,SNB-19,0.0
5394,32874,NCI-H522,0.0
11683,3385,UACC62,0.0
2187,3779,KBM-7,0.0
3062316,104741,HOP-92,0.0
135398738,123608,A549,0.0
5291,5935,SNB-19,0.0
24958200,5288382,PA1,0.0
3085106,356653,786-0,0.0
2187,54611422,SF-539,0.0
16886,3685,SW-620,0.0
4212,5816,KBM-7,0.0
4212,441203,UACC-257,0.0
36314,5426,BT-549,0.0
32874,2708,K-562,0.0
11683,5360373,EKVX,0.0
439525,11626560,CCRF-CEM,0.0
3085106,11626560,TK-10,0.0
68740,2478,NCI-H522,0.0
2187,104842,RPMI-8226,0.0
3373,24066,KBM-7,0.0
24748204,11520894,SKMES1,0.0
4649,15459,KBM-7,0.0
135410875,3385,SF-295,0.0
5288382,46926350,SKMES1,0.0
42611257,5352062,MOLT-4,0.0
5329102,5935,RPMI-8226,0.0
57469,2578,SW-620,0.0
5352062,163659,A498,0.0
9854073,3062316,RPMI-8226,0.0
9927978,3657,PC-3,0.0
6321424,2719,KBM-7,0.0
2576,1986,KBM-7,0.0
2708,3367,MCF7,0.0
1046,54675776,KBM-7,0.0
356653,2141,ACHN,0.0
2708,36314,MDA-MB-231,0.0
248862,41744,HCT116,0.0
5453,32874,MDA-MB-468,0.0
132971,16886,SN12C,0.0
2708,60699,HCT-15,0.0
3081361,54611422,OVCAR-8,0.0
3156,130881,KBM-7,0.0
60606,216239,KBM-7,0.0
104842,3062316,HT29,0.0
135410875,11683,RPMI-8226,0.0
32874,9927978,OVCAR3,0.0
25136944,2187,BT-549,0.0
5935,5426,OVCAR-8,0.0
9927978,77082,SW-620,0.0
25136944,57469,RXF 393,0.0
3062316,46239015,COLO320DM,0.0
9444,91649,KBM-7,0.0
5849,2170,KBM-7,0.0
77082,667490,HCT-15,0.0
115355,2797,KBM-7,0.0
4891,4369359,KBM-7,0.0
400633,5311,SNB-75,0.0
60749,46239015,ES2,0.0
6252,36314,OVCAR-4,0.0
4091,3062316,CAOV3,0.0
5799,135410875,TK-10,0.0
2123,32874,SF-295,0.0
241902,441203,NCIH23,0.0
2733525,2153,KBM-7,0.0
6321424,5717,KBM-7,0.0
31703,5394,UWB1289,0.0
3081361,123608,MDA-MB-468,0.0
71384,216239,TK-10,0.0
54608520,5746,ACHN,0.0
3085106,545,UO-31,0.0
2662,104741,NCI-H460,0.0
3950,356653,MOLT-4,0.0
3062316,4211,HCT-15,0.0
4211,77082,A498,0.0
9854073,6252,PC-3,0.0
31703,387447,LNCAP,0.0
216453,5394,SKMEL30,0.0
3950,3367,PC-3,0.0
5284513,5748,KBM-7,0.0
3902,5799,MCF7,0.0
3081361,216239,SK-MEL-5,0.0
126941,57469,786-0,0.0
123608,4114,HS 578T,0.0
24776445,5935,CCRF-CEM,0.0
3793,2153,KBM-7,0.0
126941,441203,RXF 393,0.0
5284592,4075,KBM-7,0.0
5329102,441203,SK-MEL-28,0.0
60198,6252,KM12,0.0
60198,68740,MOLT-4,0.0
3902,123608,ACHN,0.0
3085106,6445540,SF-539,0.0
42611257,71384,OVCAR-4,0.0
3033968,5394,T98G,0.0
119182,4477,KBM-7,0.0
123631,71384,MDA-MB-435,0.0
132971,667490,SR,0.0
216326,444795,TK-10,0.0
135398743,5734,KBM-7,0.0
444795,2578,BT-549,0.0
60749,24964624,SK-OV-3,0.0
11683,2907,COLO 205,0.0
2723601,135401907,OVCAR-5,0.0
25126798,216326,NCI-H322M,0.0
11683,667490,MOLT-4,0.0
439525,123608,NCI-H226,0.0
24748204,11960529,NCIH23,0.0
132971,208908,HOP-92,0.0
60198,2907,LOX IMVI,0.0
6194,3902,T-47D,0.0
3062316,32874,KM12,0.0
6194,1805,HL-60(TB),0.0
5935,54611422,NCI-ADR-RES,0.0
5394,57469,T-47D,0.0
5311,208908,SNB-75,0.0
5426,24197464,OVCAR-8,0.0
2733525,4842,SF-295,0.0
3367,3062316,MDA-MB-231,0.0
135398738,40926,U251,0.0
6450551,3081361,OVCAR-8,0.0
132971,667490,CCRF-CEM,0.0
11243969,9651,KBM-7,0.0
31703,208908,LNCAP,0.0
400633,23615975,EKVX,0.0
11626560,2708,A549,0.0
32874,23615975,CAKI-1,0.0
9049,445643,KBM-7,0.0
74989,13520,KBM-7,0.0
9854073,2723601,U251,0.0
2771,449381,KBM-7,0.0
4060,14052,KBM-7,0.0
5329102,6445540,MOLT-4,0.0
457193,4114,DU-145,0.0
135410875,40926,OVCAR3,0.0
104842,46926350,ZR751,0.0
132971,41744,M14,0.0
3955,7550,KBM-7,0.0
1805,4842,A498,0.0
24958200,3062316,OV90,0.0
5746,57469,RPMI-8226,0.0
60699,387447,KM12,0.0
126941,5329102,OVCAR3,0.0
26879,2153,KBM-7,0.0
2567,77082,SK-MEL-5,0.0
2567,54600319,LOX IMVI,0.0
11525740,6450551,SF-295,0.0
5073,3883,KBM-7,0.0
208898,4075,KBM-7,0.0
148121,54611422,OVCAR3,0.0
2123,148124,U251,0.0
11525740,439525,SR,0.0
6450551,216239,NCI-H522,0.0
5430,5426,KBM-7,0.0
5717,441300,KBM-7,0.0
6252,68740,RPMI-8226,0.0
132971,148121,SNB-75,0.0
163659,104741,MALME-3M,0.0
71384,176871,MALME-3M,0.0
5352062,5329102,SF-268,0.0
3690,16886,COLO 205,0.0
6914273,123631,KBM-7,0.0
123608,60699,SF-295,0.0
148121,32874,LOX IMVI,0.0
36314,32874,CAKI-1,0.0
241902,123608,HCC-2998,0.0
36314,5426,NCI-H226,0.0
6252,68740,UO-31,0.0
11626560,11683,HCT116,0.0
11626560,32874,MDA-MB-231,0.0
5799,2478,SN12C,0.0
10113978,130904,KBM-7,0.0
457193,216239,NCI-H322M,0.0
54684141,120181,KBM-7,0.0
2187,135401907,SNB-75,0.0
681,3696,KBM-7,0.0
121396,13520,KBM-7,0.0
4032,3342,KBM-7,0.0
444795,5746,IGROV1,0.0
3085106,2723601,MOLT-4,0.0
4212,5311,ACHN,0.0
5311,23615975,ACHN,0.0
4212,3950,NCIH23,0.0
444795,57469,COLO 205,0.0
241902,57469,K-562,0.0
6450551,11525740,SN12C,0.0
6321424,439693,KBM-7,0.0
11626560,24776445,EKVX,0.0
2141,32874,SK-MEL-2,0.0
5734,60795,KBM-7,0.0
49784945,25126798,L-1236,0.0
356653,32874,KM12,0.0
3085106,135398738,PC-3,0.0
11626560,1546,HCT116,0.0
5291,9703,BT-549,0.0
32874,71384,HOP-62,0.0
3367,216239,SK-OV-3,0.0
16886,2141,HT29,0.0
6252,387447,786-0,0.0
2130,667490,KBM-7,0.0
54600319,2478,K-562,0.0
216326,1546,M14,0.0
